Datetime,open,high,low,close,tick_volume
2025-07-22 16:00:00+00:00,1.1750881671905518,1.1756407022476196,1.1749500036239624,1.1756407022476196,0
2025-07-22 20:00:00+00:00,1.175364375114441,1.1763322353363037,1.1739845275878906,1.1741223335266113,0
2025-07-23 00:00:00+00:00,1.1742602586746216,1.1750881671905518,1.173433542251587,1.1742602586746216,0
2025-07-23 04:00:00+00:00,1.1742602586746216,1.175364375114441,1.1731581687927246,1.1745359897613525,0
2025-07-23 08:00:00+00:00,1.1743981838226318,1.1750881671905518,1.1727453470230103,1.1728830337524414,0
2025-07-23 12:00:00+00:00,1.1727453470230103,1.1757789850234985,1.1715089082717896,1.1755025386810303,0
2025-07-23 16:00:00+00:00,1.1750881671905518,1.1778563261032104,1.1748120784759521,1.1775789260864258,0
2025-07-23 20:00:00+00:00,1.1777175664901733,1.1782727241516113,1.177024483680725,1.1777175664901733,0
2025-07-24 00:00:00+00:00,1.1777175664901733,1.1782727241516113,1.1766090393066406,1.1778563261032104,0
2025-07-24 04:00:00+00:00,1.1777175664901733,1.1781338453292847,1.1759172677993774,1.1764705181121826,0
2025-07-24 08:00:00+00:00,1.176747441291809,1.177163004875183,1.1748120784759521,1.1759172677993774,0
2025-07-24 12:00:00+00:00,1.1759172677993774,1.1791062355041504,1.1737089157104492,1.176885962486267,0
2025-07-24 16:00:00+00:00,1.176747441291809,1.1781338453292847,1.1761938333511353,1.1761938333511353,0
2025-07-24 20:00:00+00:00,1.1761938333511353,1.1763322353363037,1.1743981838226318,1.1757789850234985,0
2025-07-25 00:00:00+00:00,1.1759172677993774,1.1761938333511353,1.17384672164917,1.1746740341186523,0
2025-07-25 04:00:00+00:00,1.1745359897613525,1.1763322353363037,1.1739845275878906,1.1756407022476196,0
2025-07-25 08:00:00+00:00,1.1759172677993774,1.1759172677993774,1.1716461181640625,1.1724703311920166,0
2025-07-25 12:00:00+00:00,1.1724703311920166,1.1739845275878906,1.1709601879119873,1.1732958555221558,0
2025-07-25 16:00:00+00:00,1.1732958555221558,1.1750881671905518,1.1724703311920166,1.1748120784759521,0
2025-07-25 20:00:00+00:00,1.1746740341186523,1.1746740341186523,1.1741223335266113,1.1743981838226318,0
2025-07-27 20:00:00+00:00,1.1757789850234985,1.1763322353363037,1.1757789850234985,1.1759172677993774,0
2025-07-28 00:00:00+00:00,1.1760554313659668,1.1774401664733887,1.1750881671905518,1.1759172677993774,0
2025-07-28 04:00:00+00:00,1.1760554313659668,1.1761938333511353,1.1679514646530151,1.1679514646530151,0
2025-07-28 08:00:00+00:00,1.1678149700164795,1.1693171262741089,1.164958119392395,1.1653653383255005,0
2025-07-28 12:00:00+00:00,1.1657729148864746,1.1667250394821167,1.16130530834198,1.16130530834198,0
2025-07-28 16:00:00+00:00,1.16130530834198,1.16130530834198,1.1588828563690186,1.1594202518463135,0
2025-07-28 20:00:00+00:00,1.1594202518463135,1.1599582433700562,1.1587486267089844,1.1599582433700562,0
2025-07-29 00:00:00+00:00,1.1599582433700562,1.1602274179458618,1.1586142778396606,1.1587486267089844,0
2025-07-29 04:00:00+00:00,1.1586142778396606,1.1592857837677002,1.1532695293426514,1.1556684970855713,0
2025-07-29 08:00:00+00:00,1.1556684970855713,1.1590172052383423,1.1542012691497803,1.1544678211212158,0
2025-07-29 12:00:00+00:00,1.1542012691497803,1.1551345586776733,1.152339220046997,1.15340256690979,0
2025-07-29 16:00:00+00:00,1.1538017988204956,1.156203031539917,1.1538017988204956,1.155401587486267,0
2025-07-29 20:00:00+00:00,1.155401587486267,1.1556684970855713,1.1546010971069336,1.155401587486267,0
2025-07-30 00:00:00+00:00,1.155401587486267,1.1575413942337036,1.155401587486267,1.1564704179763794,0
2025-07-30 04:00:00+00:00,1.1564704179763794,1.1568717956542969,1.154334545135498,1.1556684970855713,0
2025-07-30 08:00:00+00:00,1.1558021306991577,1.156336784362793,1.1526048183441162,1.15340256690979,0
2025-07-30 12:00:00+00:00,1.1535356044769287,1.1538017988204956,1.1461317539215088,1.1471836566925049,0
2025-07-30 16:00:00+00:00,1.147315263748169,1.1502184867858887,1.1419435739517212,1.1424654722213745,0
2025-07-30 20:00:00+00:00,1.1427265405654907,1.143379807472229,1.1405109167099,1.1431183815002441,0
2025-07-31 00:00:00+00:00,1.1431183815002441,1.1440337896347046,1.141291856765747,1.1427265405654907,0
2025-07-31 04:00:00+00:00,1.1425960063934326,1.1462632417678833,1.1424654722213745,1.1453442573547363,0
2025-07-31 08:00:00+00:00,1.145213007926941,1.145737886428833,1.1424654722213745,1.1453442573547363,0
2025-07-31 12:00:00+00:00,1.145213007926941,1.1453442573547363,1.1410315036773682,1.1436413526535034,0
2025-07-31 16:00:00+00:00,1.1431183815002441,1.1436413526535034,1.1415525674819946,1.1415525674819946,0
2025-07-31 20:00:00+00:00,1.141422152519226,1.1428571939468384,1.1411616802215576,1.1424654722213745,0
2025-08-01 00:00:00+00:00,1.1424654722213745,1.1432491540908813,1.1407711505889893,1.1420739889144897,0
2025-08-01 04:00:00+00:00,1.1420739889144897,1.1440337896347046,1.1416828632354736,1.1422044038772583,0
2025-08-01 08:00:00+00:00,1.1422044038772583,1.1425960063934326,1.1397310495376587,1.1409013271331787,0
2025-08-01 12:00:00+00:00,1.1407711505889893,1.1586142778396606,1.1396011114120483,1.1559356451034546,0
2025-08-01 16:00:00+00:00,1.1556684970855713,1.1584800481796265,1.1520737409591675,1.157273530960083,0
2025-08-01 20:00:00+00:00,1.157273530960083,1.1599582433700562,1.157273530960083,1.1594202518463135,0
2025-08-03 20:00:00+00:00,1.1587486267089844,1.1592857837677002,1.1582117080688477,1.159151554107666,0
2025-08-04 00:00:00+00:00,1.159151554107666,1.159151554107666,1.155401587486267,1.1582117080688477,0
2025-08-04 04:00:00+00:00,1.1582117080688477,1.1588828563690186,1.1555349826812744,1.156738042831421,0
2025-08-04 08:00:00+00:00,1.1564704179763794,1.1588828563690186,1.155401587486267,1.1570056676864624,0
2025-08-04 12:00:00+00:00,1.1570056676864624,1.159151554107666,1.1560693979263306,1.157139539718628,0
2025-08-04 16:00:00+00:00,1.157273530960083,1.158077597618103,1.156203031539917,1.1570056676864624,0
2025-08-04 20:00:00+00:00,1.1570056676864624,1.1588828563690186,1.1564704179763794,1.1587486267089844,0
2025-08-05 00:00:00+00:00,1.1588828563690186,1.159151554107666,1.1558021306991577,1.1559356451034546,0
2025-08-05 04:00:00+00:00,1.1558021306991577,1.1564704179763794,1.1542012691497803,1.155001163482666,0
2025-08-05 08:00:00+00:00,1.1546010971069336,1.1551345586776733,1.1532695293426514,1.1542012691497803,0
2025-08-05 12:00:00+00:00,1.154068112373352,1.1586142778396606,1.15340256690979,1.1583458185195923,0
2025-08-05 16:00:00+00:00,1.1583458185195923,1.1588828563690186,1.1570056676864624,1.1576753854751587,0
2025-08-05 20:00:00+00:00,1.1576753854751587,1.1583458185195923,1.1574074029922485,1.1582117080688477,0
2025-08-06 00:00:00+00:00,1.1582117080688477,1.1587486267089844,1.1568717956542969,1.1583458185195923,0
2025-08-06 04:00:00+00:00,1.1584800481796265,1.159151554107666,1.1575413942337036,1.1584800481796265,0
2025-08-06 08:00:00+00:00,1.1583458185195923,1.1617100238800049,1.1575413942337036,1.1607661247253418,0
2025-08-06 12:00:00+00:00,1.1609008312225342,1.164958119392395,1.160496711730957,1.164958119392395,0
2025-08-06 16:00:00+00:00,1.1648223400115967,1.1671334505081177,1.1634671688079834,1.1659088134765625,0
2025-08-06 20:00:00+00:00,1.1661807298660278,1.1669973134994507,1.1656370162963867,1.1665889024734497,0
2025-08-07 00:00:00+00:00,1.1664528846740723,1.1668611764907837,1.1653653383255005,1.1668611764907837,0
2025-08-07 04:00:00+00:00,1.1667250394821167,1.1694538593292236,1.1667250394821167,1.1693171262741089,0
2025-08-07 08:00:00+00:00,1.1693171262741089,1.1701380014419556,1.1640088558197021,1.1648223400115967,0
2025-08-07 12:00:00+00:00,1.1648223400115967,1.1665889024734497,1.1617100238800049,1.1644154787063599,0
2025-08-07 16:00:00+00:00,1.1644154787063599,1.1659088134765625,1.1623852252960205,1.1657729148864746,0
2025-08-07 20:00:00+00:00,1.1659088134765625,1.1680878400802612,1.1659088134765625,1.1680878400802612,0
2025-08-08 00:00:00+00:00,1.1680878400802612,1.1680878400802612,1.1659088134765625,1.1664528846740723,0
2025-08-08 04:00:00+00:00,1.1663167476654053,1.1668611764907837,1.1644154787063599,1.1661807298660278,0
2025-08-08 08:00:00+00:00,1.1661807298660278,1.1665889024734497,1.1633317470550537,1.1645511388778687,0
2025-08-08 12:00:00+00:00,1.1648223400115967,1.1669973134994507,1.1642799377441406,1.1664528846740723,0
2025-08-08 16:00:00+00:00,1.1663167476654053,1.1669973134994507,1.1641442775726318,1.164686679840088,0
2025-08-08 20:00:00+00:00,1.164686679840088,1.164686679840088,1.1642799377441406,1.1644154787063599,0
2025-08-10 20:00:00+00:00,1.1650937795639038,1.1653653383255005,1.1648223400115967,1.1650937795639038,0
2025-08-11 00:00:00+00:00,1.1650937795639038,1.1678149700164795,1.1645511388778687,1.1675423383712769,0
2025-08-11 04:00:00+00:00,1.1676785945892334,1.1679514646530151,1.1650937795639038,1.1650937795639038,0
2025-08-11 08:00:00+00:00,1.1652295589447021,1.1663167476654053,1.1627906560897827,1.1631964445114136,0
2025-08-11 12:00:00+00:00,1.1633317470550537,1.1633317470550537,1.1594202518463135,1.1610356569290161,0
2025-08-11 16:00:00+00:00,1.1610356569290161,1.1617100238800049,1.1602274179458618,1.1607661247253418,0
2025-08-11 20:00:00+00:00,1.1607661247253418,1.16225004196167,1.1607661247253418,1.1619800329208374,0
2025-08-12 00:00:00+00:00,1.1618449687957764,1.1629259586334229,1.1615750789642334,1.1623852252960205,0
2025-08-12 04:00:00+00:00,1.16225004196167,1.1631964445114136,1.161170482635498,1.1623852252960205,0
2025-08-12 08:00:00+00:00,1.16225004196167,1.1623852252960205,1.1602274179458618,1.1607661247253418,0
2025-08-12 12:00:00+00:00,1.1610356569290161,1.1700011491775513,1.160496711730957,1.1676785945892334,0
2025-08-12 16:00:00+00:00,1.1676785945892334,1.1689070463180542,1.1668611764907837,1.1679514646530151,0
2025-08-12 20:00:00+00:00,1.1676785945892334,1.1682243347167969,1.1672697067260742,1.1680878400802612,0
2025-08-13 00:00:00+00:00,1.1680878400802612,1.1690436601638794,1.1674060821533203,1.168770432472229,0
2025-08-13 04:00:00+00:00,1.1686338186264038,1.1715089082717896,1.1680878400802612,1.1712344884872437,0
2025-08-13 08:00:00+00:00,1.1712344884872437,1.1732958555221558,1.1712344884872437,1.172195553779602,0
2025-08-13 12:00:00+00:00,1.172195553779602,1.1726078987121582,1.1697274446487427,1.171783447265625,0
2025-08-13 16:00:00+00:00,1.1716461181640625,1.171783447265625,1.1700011491775513,1.1704120635986328,0
2025-08-13 20:00:00+00:00,1.1702749729156494,1.1716461181640625,1.1702749729156494,1.1716461181640625,0
2025-08-14 00:00:00+00:00,1.1716461181640625,1.171783447265625,1.1702749729156494,1.1706860065460205,0
2025-08-14 04:00:00+00:00,1.1706860065460205,1.1709601879119873,1.1680878400802612,1.1683608293533325,0
2025-08-14 08:00:00+00:00,1.1683608293533325,1.1700011491775513,1.1671334505081177,1.1690436601638794,0
2025-08-14 12:00:00+00:00,1.1690436601638794,1.1694538593292236,1.1642799377441406,1.164686679840088,0
2025-08-14 16:00:00+00:00,1.164686679840088,1.1653653383255005,1.1634671688079834,1.1652295589447021,0
2025-08-14 20:00:00+00:00,1.1652295589447021,1.1656370162963867,1.164958119392395,1.1653653383255005,0
2025-08-15 00:00:00+00:00,1.1653653383255005,1.1668611764907837,1.1650937795639038,1.1663167476654053,0
2025-08-15 04:00:00+00:00,1.1663167476654053,1.1686338186264038,1.1661807298660278,1.1686338186264038,0
2025-08-15 08:00:00+00:00,1.1686338186264038,1.1694538593292236,1.1680878400802612,1.1690436601638794,0
2025-08-15 12:00:00+00:00,1.1691803932189941,1.171783447265625,1.1678149700164795,1.1709601879119873,0
2025-08-15 16:00:00+00:00,1.170823097229004,1.1710972785949707,1.1702749729156494,1.1704120635986328,0
2025-08-15 20:00:00+00:00,1.170548915863037,1.1710972785949707,1.1704120635986328,1.170823097229004,0
2025-08-17 20:00:00+00:00,1.171783447265625,1.171783447265625,1.170823097229004,1.1710972785949707,0
2025-08-18 00:00:00+00:00,1.1709601879119873,1.1713716983795166,1.1697274446487427,1.1706860065460205,0
2025-08-18 04:00:00+00:00,1.170823097229004,1.1713716983795166,1.1684973239898682,1.1686338186264038,0
2025-08-18 08:00:00+00:00,1.1684973239898682,1.1691803932189941,1.1675423383712769,1.1678149700164795,0
2025-08-18 12:00:00+00:00,1.1679514646530151,1.168770432472229,1.1664528846740723,1.1671334505081177,0
2025-08-18 16:00:00+00:00,1.1668611764907837,1.1672697067260742,1.16604483127594,1.1669973134994507,0
2025-08-18 20:00:00+00:00,1.1671334505081177,1.1678149700164795,1.1653653383255005,1.1669973134994507,0
2025-08-19 00:00:00+00:00,1.1671334505081177,1.1672697067260742,1.1644154787063599,1.1657729148864746,0
2025-08-19 04:00:00+00:00,1.1657729148864746,1.168770432472229,1.1655012369155884,1.1686338186264038,0
2025-08-19 08:00:00+00:00,1.1686338186264038,1.1695905923843384,1.1675423383712769,1.1689070463180542,0
2025-08-19 12:00:00+00:00,1.168770432472229,1.1690436601638794,1.1663167476654053,1.1663167476654053,0
2025-08-19 16:00:00+00:00,1.1665889024734497,1.1665889024734497,1.164686679840088,1.1650937795639038,0
2025-08-19 20:00:00+00:00,1.164958119392395,1.1657729148864746,1.1644154787063599,1.1644154787063599,0
2025-08-20 00:00:00+00:00,1.1644154787063599,1.1645511388778687,1.1626555919647217,1.163602590560913,0
2025-08-20 04:00:00+00:00,1.163602590560913,1.1650937795639038,1.1626555919647217,1.164686679840088,0
2025-08-20 08:00:00+00:00,1.1648223400115967,1.16604483127594,1.1637378931045532,1.1645511388778687,0
2025-08-20 12:00:00+00:00,1.164686679840088,1.1675423383712769,1.164686679840088,1.1652295589447021,0
2025-08-20 16:00:00+00:00,1.1650937795639038,1.1675423383712769,1.1650937795639038,1.1656370162963867,0
2025-08-20 20:00:00+00:00,1.1656370162963867,1.1661807298660278,1.1650937795639038,1.1655012369155884,0
2025-08-21 00:00:00+00:00,1.1656370162963867,1.1656370162963867,1.1645511388778687,1.1650937795639038,0
2025-08-21 04:00:00+00:00,1.164958119392395,1.1664528846740723,1.1629259586334229,1.1661807298660278,0
2025-08-21 08:00:00+00:00,1.1661807298660278,1.1665889024734497,1.1645511388778687,1.1645511388778687,0
2025-08-21 12:00:00+00:00,1.1644154787063599,1.1659088134765625,1.1606314182281494,1.1610356569290161,0
2025-08-21 16:00:00+00:00,1.1607661247253418,1.16225004196167,1.1606314182281494,1.1610356569290161,0
2025-08-21 20:00:00+00:00,1.1609008312225342,1.1618449687957764,1.1606314182281494,1.1617100238800049,0
2025-08-22 00:00:00+00:00,1.161440134048462,1.1621150970458984,1.1594202518463135,1.1594202518463135,0
2025-08-22 04:00:00+00:00,1.1594202518463135,1.1603620052337646,1.1587486267089844,1.1599582433700562,0
2025-08-22 08:00:00+00:00,1.1599582433700562,1.1610356569290161,1.1595547199249268,1.1609008312225342,0
2025-08-22 12:00:00+00:00,1.161170482635498,1.173433542251587,1.1602274179458618,1.171783447265625,0
2025-08-22 16:00:00+00:00,1.171783447265625,1.1746740341186523,1.171783447265625,1.1724703311920166,0
2025-08-22 20:00:00+00:00,1.1724703311920166,1.1731581687927246,1.172195553779602,1.1726078987121582,0
2025-08-24 20:00:00+00:00,1.1719207763671875,1.1719207763671875,1.1710972785949707,1.1712344884872437,0
2025-08-25 00:00:00+00:00,1.1709601879119873,1.1710972785949707,1.1697274446487427,1.1710972785949707,0
2025-08-25 04:00:00+00:00,1.1710972785949707,1.172333002090454,1.1700011491775513,1.1701380014419556,0
2025-08-25 08:00:00+00:00,1.1704120635986328,1.1713716983795166,1.1689070463180542,1.170548915863037,0
2025-08-25 12:00:00+00:00,1.1706860065460205,1.1712344884872437,1.1669973134994507,1.1672697067260742,0
2025-08-25 16:00:00+00:00,1.1671334505081177,1.1672697067260742,1.1607661247253418,1.16130530834198,0
2025-08-25 20:00:00+00:00,1.16130530834198,1.1629259586334229,1.1606314182281494,1.1617100238800049,0
2025-08-26 00:00:00+00:00,1.1615750789642334,1.1663167476654053,1.161440134048462,1.1629259586334229,0
2025-08-26 04:00:00+00:00,1.163061261177063,1.1648223400115967,1.1607661247253418,1.162520408630371,0
2025-08-26 08:00:00+00:00,1.1626555919647217,1.1661807298660278,1.1610356569290161,1.1657729148864746,0
2025-08-26 12:00:00+00:00,1.1659088134765625,1.1668611764907837,1.1641442775726318,1.1659088134765625,0
2025-08-26 16:00:00+00:00,1.16604483127594,1.1664528846740723,1.1637378931045532,1.1644154787063599,0
2025-08-26 20:00:00+00:00,1.1644154787063599,1.1652295589447021,1.1637378931045532,1.1641442775726318,0
2025-08-27 00:00:00+00:00,1.1641442775726318,1.1645511388778687,1.1626555919647217,1.1627906560897827,0
2025-08-27 04:00:00+00:00,1.1627906560897827,1.1627906560897827,1.160092830657959,1.1607661247253418,0
2025-08-27 08:00:00+00:00,1.1606314182281494,1.1606314182281494,1.1579434871673584,1.1588828563690186,0
2025-08-27 12:00:00+00:00,1.159151554107666,1.161440134048462,1.1587486267089844,1.161440134048462,0
2025-08-27 16:00:00+00:00,1.161440134048462,1.1645511388778687,1.161440134048462,1.163873314857483,0
2025-08-27 20:00:00+00:00,1.163873314857483,1.1650937795639038,1.1634671688079834,1.1650937795639038,0
2025-08-28 00:00:00+00:00,1.1650937795639038,1.1657729148864746,1.1645511388778687,1.164686679840088,0
2025-08-28 04:00:00+00:00,1.164686679840088,1.1652295589447021,1.1637378931045532,1.1648223400115967,0
2025-08-28 08:00:00+00:00,1.1648223400115967,1.1678149700164795,1.1634671688079834,1.1668611764907837,0
2025-08-28 12:00:00+00:00,1.1672697067260742,1.1690436601638794,1.1663167476654053,1.1675423383712769,0
2025-08-28 16:00:00+00:00,1.1675423383712769,1.1701380014419556,1.1675423383712769,1.1686338186264038,0
2025-08-28 20:00:00+00:00,1.1686338186264038,1.168770432472229,1.1676785945892334,1.1682243347167969,0
2025-08-29 00:00:00+00:00,1.1682243347167969,1.1684973239898682,1.16604483127594,1.1665889024734497,0
2025-08-29 04:00:00+00:00,1.1665889024734497,1.1679514646530151,1.1663167476654053,1.1679514646530151,0
2025-08-29 08:00:00+00:00,1.1679514646530151,1.1691803932189941,1.1664528846740723,1.1665889024734497,0
2025-08-29 12:00:00+00:00,1.1665889024734497,1.1709601879119873,1.1657729148864746,1.169864296913147,0
2025-08-29 16:00:00+00:00,1.169864296913147,1.1709601879119873,1.1697274446487427,1.1702749729156494,0
2025-08-29 20:00:00+00:00,1.1702749729156494,1.1704120635986328,1.1686338186264038,1.1691803932189941,0
2025-08-31 20:00:00+00:00,1.1691803932189941,1.1694538593292236,1.1690436601638794,1.1694538593292236,0
2025-09-01 00:00:00+00:00,1.1693171262741089,1.171783447265625,1.1691803932189941,1.1712344884872437,0
2025-09-01 04:00:00+00:00,1.1710972785949707,1.1735711097717285,1.170823097229004,1.1728830337524414,0
2025-09-01 08:00:00+00:00,1.1728830337524414,1.1739845275878906,1.171783447265625,1.171783447265625,0
2025-09-01 12:00:00+00:00,1.17205810546875,1.17205810546875,1.1704120635986328,1.1704120635986328,0
2025-09-01 16:00:00+00:00,1.1701380014419556,1.171783447265625,1.1701380014419556,1.1716461181640625,0
2025-09-01 20:00:00+00:00,1.1715089082717896,1.17205810546875,1.1709601879119873,1.171783447265625,0
2025-09-02 00:00:00+00:00,1.171783447265625,1.1719207763671875,1.1695905923843384,1.169864296913147,0
2025-09-02 04:00:00+00:00,1.169864296913147,1.1709601879119873,1.1648223400115967,1.164958119392395,0
2025-09-02 08:00:00+00:00,1.1648223400115967,1.1659088134765625,1.163061261177063,1.164958119392395,0
2025-09-02 12:00:00+00:00,1.164958119392395,1.1684973239898682,1.1617100238800049,1.1656370162963867,0
2025-09-02 16:00:00+00:00,1.1657729148864746,1.1657729148864746,1.1633317470550537,1.1644154787063599,0
2025-09-02 20:00:00+00:00,1.1644154787063599,1.1648223400115967,1.163602590560913,1.1637378931045532,0
2025-09-03 00:00:00+00:00,1.163602590560913,1.163873314857483,1.1626555919647217,1.1627906560897827,0
2025-09-03 04:00:00+00:00,1.1627906560897827,1.1645511388778687,1.16130530834198,1.163873314857483,0
2025-09-03 08:00:00+00:00,1.1641442775726318,1.1667250394821167,1.1641442775726318,1.1656370162963867,0
2025-09-03 12:00:00+00:00,1.1656370162963867,1.1684973239898682,1.1642799377441406,1.1678149700164795,0
2025-09-03 16:00:00+00:00,1.1678149700164795,1.1680878400802612,1.1659088134765625,1.1661807298660278,0
2025-09-03 20:00:00+00:00,1.1661807298660278,1.1668611764907837,1.1659088134765625,1.1664528846740723,0
2025-09-04 00:00:00+00:00,1.1663167476654053,1.1672697067260742,1.1655012369155884,1.1656370162963867,0
2025-09-04 04:00:00+00:00,1.1656370162963867,1.1664528846740723,1.1648223400115967,1.1655012369155884,0
2025-09-04 08:00:00+00:00,1.1655012369155884,1.1661807298660278,1.1642799377441406,1.164686679840088,0
2025-09-04 12:00:00+00:00,1.164958119392395,1.1657729148864746,1.1634671688079834,1.1650937795639038,0
